;Model;NSamples;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
298;GPR;2100;210;1701;189;cm;9;0,9999704644419016;0,00016606257699003195;4,457895946046804e-06;1,7013153670310054e-10;2,550060462869555e-06;0,9999704526922918;0,10644164492316145;Not saved
299;MTN;2100;210;1701;189;cm;9;0,9970751064022203;0,0005033154397801232;0,00010915631407855098;2,013749997614457e-08;8,732113624127999e-05;0,9965026536537614;2,3873100575853483;Not saved
300;ANN;2100;210;1701;189;lai;9;0,9882728617211163;1,2564833458956404;0,24181840418885622;0,11377852792635115;0,16523355254496863;0,9862314093415029;5,610653526183287;Not saved
301;RFR;2100;210;1701;189;lai;9;0,9583224450957659;3,075846646415542;0,3636178930382944;0,34645354840434356;0,21891147541621248;0,9580748918350308;12,737487473649525;Not saved
302;GPR;2100;210;1701;189;lai;9;0,9999927462448469;0,05526197628651408;0,004808639595047068;6,00494420299501e-05;0,0030645621491967034;0,9999927332845516;0,1650983378887907;Not saved
303;MTN;2100;210;1701;189;lai;9;0,9962194115811114;0,9053533721023737;0,19295144576486326;0,06395566100638052;0,1383445919633992;0,9922605843761623;3,718178559578436;Not saved
304;ANN;2100;210;1701;189;cab;10;0,998357236339742;6,700676880645858;1,0712211871983148;2,1387640245496162;0,8507472360152519;0,9983505966792726;2,6328379234313792;Not saved
305;RFR;2100;210;1701;189;cab;10;0,998240749275303;10,674117691638699;0,8551878177085799;2,304423816908472;0,5166010489919017;0,9982228407377609;1,4054523864157458;Not saved
306;GPR;2100;210;1701;189;cab;10;0,9999992753368909;0,1819724309408528;0,02060010616927767;0,0009400999879109654;0,014209016441299127;0,999999274999942;0,04569467539180521;Not saved
307;MTN;2100;210;1701;189;cab;10;0,9990988821444287;4,70852113812299;0,7949743590725487;1,173194843361859;0,6181407093538951;0,9990952384422547;1,4330265437877816;Not saved
308;ANN;2100;210;1701;189;cw;10;0,9970065828054796;0,0005973760265282949;0,00013116461161484234;2,593501063628195e-08;0,00011719025318877299;0,9953453868893984;2,50868234323293;Not saved
309;RFR;2100;210;1701;189;cw;10;0,005257551209933209;0,005208170734529957;0,0020144437846360825;5,545833371148772e-06;0,0019209553552502075;0,004677149333858099;45,10112306976454;Not saved
310;GPR;2100;210;1701;189;cw;10;0,9999960924711068;2,2037910843372872e-05;3,176615484251634e-06;2,1798298668037937e-11;2,0969722820882164e-06;0,9999960878116384;0,06758719153834776;Not saved
311;MTN;2100;210;1701;189;cw;10;0,9950932945675716;0,000695856698128848;0,00012157252066791306;2,734277960893496e-08;9,3840897844975e-05;0,9950927315113574;2,5263553584523994;Not saved
312;ANN;2100;210;1701;189;cm;10;0,9954690614022488;0,0005912626693698481;0,00014779615766449477;3,320368160019129e-08;0,00012525650000290347;0,993984473259409;2,808077021068485;Not saved
313;RFR;2100;210;1701;189;cm;10;0,2775409792269332;0,005686053766446311;0,0017212053745963426;4,013806424393517e-06;0,0016471175645487819;0,2728167867578889;35,998682993284845;Not saved
314;GPR;2100;210;1701;189;cm;10;0,9999952910473491;2,8807149394536723e-05;3,5023699368984384e-06;2,60187513518183e-11;2,629405042364752e-06;0,9999952861704796;0,07062370110653635;Not saved
315;MTN;2100;210;1701;189;cm;10;0,9945634820078868;0,0007922803966970756;0,00012315943966882703;3,013303435859982e-08;8,35608842054995e-05;0,9945407838762597;2,2626805460424286;Not saved
316;ANN;2100;210;1701;189;lai;10;0,985496872020518;1,3769769261018174;0,3669173823856713;0,2184658151630532;0,2658170359729495;0,9750578362821057;8,148253687289433;Not saved
317;RFR;2100;210;1701;189;lai;10;0,9671835696354778;2,8741629944538314;0,33758180971228346;0,28807133101309573;0,20800441906036315;0,9671109995163423;11,558835148871257;Not saved
318;GPR;2100;210;1701;189;lai;10;0,9999955624204084;0,02783817163282709;0,004373672523063468;3,897065986106375e-05;0,0029066689319661165;0,9999955507337488;0,13314736834173377;Not saved
319;MTN;2100;210;1701;189;lai;10;0,9967609858266029;0,5666489827794328;0,14010856043504633;0,034089648965513954;0,09929049569199133;0,9961079970111169;2,878243223067025;Not saved
320;ANN;2350;235;1903;212;cab;1;0,9974083823350638;8,79062727624796;1,5712015439404328;3,995576399464367;1,4204671966232283;0,9968790712046535;3,3181619373017583;Not saved
321;RFR;2350;235;1903;212;cab;1;0,9978312166420802;11,293427090401153;0,8902667584711217;2,8260607300402887;0,5316594364850467;0,9977925752312075;1,5549449570410057;Not saved
322;GPR;2350;235;1903;212;cab;1;0,9999991679335541;0,21141966557598124;0,020529073472152277;0,0010653175621187403;0,012442119106804483;0,9999991678846997;0,05518574687458715;Not saved
323;MTN;2350;235;1903;212;cab;1;0,9991819897032104;5,2389851873105755;0,8686562721447154;1,3519412968570597;0,6480695923103355;0,9989440040431852;1,674654219566448;Not saved
324;ANN;2350;235;1903;212;cw;1;0,9927777136663747;0,0009006838821764029;0,00019563078292296124;5,6098492606591364e-08;0,00017891835095785015;0,9900294914274673;3,6961202415084613;Not saved
325;RFR;2350;235;1903;212;cw;1;-0,004295814113847163;0,0052322273556523035;0,0020304749315233728;5,656936465761481e-06;0,002035435065066208;-0,0054197698624147694;43,61149222779639;Not saved
326;GPR;2350;235;1903;212;cw;1;0,9999967892872922;2,028130948498845e-05;2,9400256096855896e-06;1,8065315496415913e-11;1,9900268475861113e-06;0,9999967892117122;0,05307523712961799;Not saved
327;MTN;2350;235;1903;212;cw;1;0,9960390672126956;0,0008805061023105867;0,0001506316327152144;3,9031788781860075e-08;0,00012132311995149319;0,9930627942647233;2,732680368362167;Not saved
328;ANN;2350;235;1903;212;cm;1;0,9883590586398658;0,0008320644534364104;0,0002647717555015179;9,53714347382013e-08;0,00025503534908398115;0,9806745031673928;5,211090301583109;Not saved
329;RFR;2350;235;1903;212;cm;1;0,15093216218541416;0,004679401121017987;0,0017238275168828562;4,213834279953238e-06;0,0016768105897913038;0,1461338370979829;39,75468713205602;Not saved
330;GPR;2350;235;1903;212;cm;1;0,999995297480113;2,325355527347389e-05;3,247771768718418e-06;2,3320119543748698e-11;2,0601884979502307e-06;0,9999952745505233;0,06615405222884596;Not saved
331;MTN;2350;235;1903;212;cm;1;0,9942954115477812;0,000884497278789041;0,0002646181799323861;9,235588523172547e-08;0,00025622216931309;0,9812855560743343;5,0757283111305895;Not saved
332;ANN;2350;235;1903;212;lai;1;0,989241203765009;1,3653403171250051;0,3572513463291748;0,19282995023993788;0,2913277612037173;0,9760277009656916;9,435680414246121;Not saved
333;RFR;2350;235;1903;212;lai;1;0,9509818042340328;2,766199648927615;0,40376166438344985;0,40138872620137844;0,22427785736722994;0,9501000204505229;15,356115140683665;Not saved
334;GPR;2350;235;1903;212;lai;1;0,9999962002083932;0,035759594410187945;0,004004380087899791;3,0991408724993095e-05;0,0033125800046054366;0,9999961471995583;0,14699225231008176;Not saved
335;MTN;2350;235;1903;212;lai;1;0,9912389030840042;0,9809229062808846;0,26096002446906874;0,11000898442104606;0,22253466353606255;0,9863238658324577;5,6675757946956935;Not saved
336;ANN;2350;235;1903;212;cab;2;0,9984601935715949;6,028331871891126;1,194358060110315;2,219427863753115;1,0182279066324256;0,9982514824372755;2,425005102364721;Not saved
337;RFR;2350;235;1903;212;cab;2;0,9980271723460572;10,829859328952566;0,8785165624239606;2,507092034855555;0,4592666286876774;0,9980248538256618;1,4330001962432104;Not saved
338;GPR;2350;235;1903;212;cab;2;0,9999991469103067;0,1258967067294421;0,022045079215111337;0,001084212032852974;0,01455723030196765;0,9999991458322155;0,056820274886215376;Not saved
339;MTN;2350;235;1903;212;cab;2;0,9994499357658805;4,163044091129407;0,6279242223620065;0,7068412636496809;0,5148353634884941;0,999443133798699;1,0910530927938913;Not saved
340;ANN;2350;235;1903;212;cw;2;0,993752391134649;0,001521973003529577;0,00013691696650514315;3,981501575065407e-08;0,00011009324995263445;0,9931857871939768;2,6526607365836745;Not saved
341;RFR;2350;235;1903;212;cw;2;0,02527996575996605;0,004767728818602256;0,002101321942096188;5,726020980318078e-06;0,002094485422968234;0,02000979389288715;42,956348243943616;Not saved
342;GPR;2350;235;1903;212;cw;2;0,9999870258456283;0,00010779116215210889;3,5206429778073636e-06;7,619022962718578e-11;2,2082346013622793e-06;0,9999869602854945;0,06480011689110976;Not saved
343;MTN;2350;235;1903;212;cw;2;0,995687013140834;0,0009938544304004;0,00010393490568104268;2,5533430510340348e-08;7,540759350324741e-05;0,9956300349030401;1,9558640047957407;Not saved
344;ANN;2350;235;1903;212;cm;2;0,9927913597216788;0,0012207003887840517;0,00014381035383288353;3,845984613823484e-08;0,00011487071390167474;0,9927785657939326;3,026531301188869;Not saved
345;RFR;2350;235;1903;212;cm;2;0,14274078137218216;0,005199694028724109;0,0017675457074683913;4,565655576738817e-06;0,0016697470005491394;0,14272716441769673;39,59761133000706;Not saved
346;GPR;2350;235;1903;212;cm;2;0,9999937860876006;3,305752550499322e-05;3,706375458316735e-06;3,309399664506474e-11;2,455091575608156e-06;0,9999937860874812;0,08286910402639727;Not saved
347;MTN;2350;235;1903;212;cm;2;0,9972860779592768;0,000765037314976097;7,628275328041823e-05;1,4711101503913695e-08;5,121316429725466e-05;0,9972377619185617;1,7729777704473841;Not saved
348;ANN;2350;235;1903;212;lai;2;0,9881966547832772;0,9633068263020341;0,26190692192593384;0,10299734917788289;0,2511121185566285;0,987023893780123;6,437562719974661;Not saved
349;RFR;2350;235;1903;212;lai;2;0,942794697612184;3,043360058189682;0,42536925302230494;0,456550741072701;0,2267702622339447;0,9424815205613555;15,171726163471295;Not saved
350;GPR;2350;235;1903;212;lai;2;0,9999932221210447;0,04754830675621857;0,0048294049020118305;5,420972914422248e-05;0,0031352712721410825;0,9999931703950719;0,16855181104543887;Not saved
351;MTN;2350;235;1903;212;lai;2;0,9943489336063304;1,4623984515156572;0,18706559457283353;0,06935324418971629;0,12431031896962708;0,9912625415073102;3,545432867704018;Not saved
352;ANN;2350;235;1903;212;cab;3;0,9975182317081633;12,948909149711369;1,1183070880346473;2,446185280893783;0,9590981881269087;0,9975179444933086;2,0244340896842465;Not saved
353;RFR;2350;235;1903;212;cab;3;0,9981352199436299;11,503218998933221;0,7646048657802044;1,8433771921892868;0,4952501835717342;0,9981295920033043;1,1336553792079036;Not saved
354;GPR;2350;235;1903;212;cab;3;0,9999994272803996;0,10166431031298373;0,016371224596280674;0,0005645042604507591;0,010759596032894336;0,9999994272179956;0,03630325020194571;Not saved
355;MTN;2350;235;1903;212;cab;3;0,9994052468050824;2,8451087245968694;0,7403919985858067;0,816018646293978;0,606316507566838;0,9991720154681591;1,5196889046093045;Not saved
356;ANN;2350;235;1903;212;cw;3;0,9961181036112403;0,0008531315636111023;0,00012561221540836;2,6311422999738544e-08;0,00010030396609565784;0,9952790148744438;2,6143969191070395;Not saved
357;RFR;2350;235;1903;212;cw;3;-0,051362511754802;0,004686342606310965;0,0020974681007962844;5,878410298585205e-06;0,002072160922910101;-0,05474673801613483;48,11839075888087;Not saved
358;GPR;2350;235;1903;212;cw;3;0,9999971796060161;3,591876523864265e-05;2,4208262898498173e-06;1,5813579559281385e-11;1,7282906662496357e-06;0,9999971626135963;0,0525756989841615;Not saved
359;MTN;2350;235;1903;212;cw;3;0,99780999591031;0,0005419985775125744;7,823588142064966e-05;1,2753624461711684e-08;5,2150920022610986e-05;0,9977116527912129;1,5728187859656522;Not saved
360;ANN;2350;235;1903;212;cm;3;0,9958146527625426;0,00046925089745891366;0,00011855540867270133;2,3049032360678008e-08;0,00010251126604708411;0,9956102710943655;2,4543085772952895;Not saved
361;RFR;2350;235;1903;212;cm;3;0,1908392360343487;0,0039997446475083034;0,0017674017793680502;4,257267833615635e-06;0,0015839476340705982;0,189195824978182;37,29742983659301;Not saved
362;GPR;2350;235;1903;212;cm;3;0,999997034145582;1,9595337511824767e-05;2,645305070049653e-06;1,573293022908288e-11;1,9184352514191663e-06;0,9999970036356617;0,05452647860971123;Not saved
363;MTN;2350;235;1903;212;cm;3;0,9956192364678778;0,0006716485964044332;0,00017270680374033116;4,275449635214006e-08;0,0001584105000237315;0,9918573306876421;3,449007689946409;Not saved
364;ANN;2350;235;1903;212;lai;3;0,9920453308117566;1,138939580992945;0,21638175980629468;0,08731597852380081;0,15802563085162502;0,9886367178732438;5,072785441008296;Not saved
365;RFR;2350;235;1903;212;lai;3;0,9279245146684343;4,026460762411264;0,445089604661066;0,5597465320207781;0,21144248629461204;0,9271547101646272;16,790895214079285;Not saved
366;GPR;2350;235;1903;212;lai;3;0,999996426248455;0,0262096779691543;0,003846694754769286;2,7624742511101213e-05;0,0030531730231322385;0,9999964049221215;0,10317245034006034;Not saved
367;MTN;2350;235;1903;212;lai;3;0,9954873459875865;0,6275133582464409;0,20362357666191738;0,06261088998453034;0,17056675065905313;0,9918518326298368;4,315635363588824;Not saved
368;ANN;2350;235;1903;212;cab;4;0,9989068925978501;3,7851516023248024;0,9475061475989148;1,459081634838819;0,7555861462855233;0,9988781184668075;2,1656165580428284;Not saved
369;RFR;2350;235;1903;212;cab;4;0,9973843079592016;14,355368955335322;0,8189975049871119;3,4019807709994825;0,43616795547423504;0,9973842317577508;1,3072714372993992;Not saved
370;GPR;2350;235;1903;212;cab;4;0,9999988871966327;0,3373150619790781;0,020637738604774795;0,001447670070527852;0,01249048193264457;0,9999988868927691;0,05959761170155533;Not saved
371;MTN;2350;235;1903;212;cab;4;0,9986836639278079;4,6670657179465564;0,9250601822295584;1,7370238673052971;0,6223140053241707;0,9986644098911849;1,6696220771090005;Not saved
372;ANN;2350;235;1903;212;cw;4;0,9938280924584026;0,0014675094477325894;0,00013417342213302907;4,290997543886669e-08;0,00010534389305933973;0,992093515704964;2,4308626989840354;Not saved
373;RFR;2350;235;1903;212;cw;4;0,012378019499360127;0,004987436038433288;0,001989879673122269;5,360259218493658e-06;0,001960543510139514;0,012332100056278716;42,28417856234432;Not saved
374;GPR;2350;235;1903;212;cw;4;0,9999949778566722;5,05207107605217e-05;2,8740285369248783e-06;2,725787399980353e-11;1,8524010593841574e-06;0,9999949775326019;0,052692293365626405;Not saved
375;MTN;2350;235;1903;212;cw;4;0,9904889763219897;0,0013419876537710644;0,00015491909931551311;5,1776198298462664e-08;0,00010813504181181235;0,9904598477506311;2,857421108735553;Not saved
376;ANN;2350;235;1903;212;cm;4;0,9956079359778588;0,0011465769289390514;0,00011727039029215586;2,8340024590108672e-08;9,227678433088244e-05;0,9948545793641249;2,497426153997483;Not saved
377;RFR;2350;235;1903;212;cm;4;0,1741531381190401;0,0049914177620744606;0,001832012884357534;4,550146865499414e-06;0,0018602195003585174;0,1738744084867716;41,161415355645296;Not saved
378;GPR;2350;235;1903;212;cm;4;0,9999952368715121;3,467750053412488e-05;3,2686868259421333e-06;2,625492086589412e-11;2,065488750018201e-06;0,999995233151221;0,06725502132231642;Not saved
379;MTN;2350;235;1903;212;cm;4;0,9937568394308943;0,000985228552515931;0,00013581226173626178;3,7593791452382055e-08;9,783938445317303e-05;0,9931744635681303;3,0125461836001945;Not saved
380;ANN;2350;235;1903;212;lai;4;0,990636545337012;1,1708816512862814;0,20564980601609797;0,07404293802990558;0,1556298393226374;0,9904588633205504;5,4650581902425746;Not saved
381;RFR;2350;235;1903;212;lai;4;0,9677224484348391;2,1908904035352945;0,3310856578952135;0,2504999574373466;0,17585068306709895;0,9677206983447808;9,802030886026838;Not saved
382;GPR;2350;235;1903;212;lai;4;0,9999946412306505;0,03807966533336149;0,0045058202695207675;4,241799477277029e-05;0,0034579269079233477;0,9999945340379979;0,1345629264488929;Not saved
383;MTN;2350;235;1903;212;lai;4;0,9940410868101326;1,1097043975631369;0,14698305791953525;0,04908054555569965;0,10070030028271137;0,9936755049717267;2,923371672474086;Not saved
384;ANN;2350;235;1903;212;cab;5;0,9981013667903443;12,593578635537597;1,1326595259184207;2,7640212600661243;0,8315215449992195;0,997922395027052;2,4257885429495305;Not saved
385;RFR;2350;235;1903;212;cab;5;0,9978071307637011;18,04579731975808;0,8521837489333138;2,9551351905262373;0,544354249843316;0,9977787422780446;1,4433904799603363;Not saved
386;GPR;2350;235;1903;212;cab;5;0,9999986756900834;0,3374224591622692;0,020512616034390085;0,0017624552437167636;0,012876175434325177;0,9999986752324116;0,04496672048726303;Not saved
387;MTN;2350;235;1903;212;cab;5;0,9996440988343899;4,210979758584472;0,4497745078892372;0,4810926894877552;0,30511996331792446;0,9996383817380244;0,7015688477193351;Not saved
388;ANN;2350;235;1903;212;cw;5;0,9945176649108668;0,0009192038023815218;0,0001399962373460795;3,605542627816634e-08;0,00011839063140201998;0,992253345578241;2,730208970425037;Not saved
389;RFR;2350;235;1903;212;cw;5;0,011520845755801146;0,004590089190690419;0,0018193495374833196;4,720097454463086e-06;0,0016979630739011697;-0,014132062526528655;35,59850880881921;Not saved
390;GPR;2350;235;1903;212;cw;5;0,9999946360390864;3,816733553124122e-05;2,840416846059525e-06;2,4970092050888872e-11;1,8053658788603176e-06;0,9999946350745514;0,05734649374740643;Not saved
391;MTN;2350;235;1903;212;cw;5;0,9965589238886499;0,0008724504778132502;8,374532486268225e-05;1,608070801755306e-08;5,058160819914389e-05;0,9965449947281686;1,5785539189089137;Not saved
392;ANN;2350;235;1903;212;cm;5;0,9952904611087939;0,0009109062805236108;0,0001300942784038522;3,0446892068975e-08;9,549218646235681e-05;0,9938861741737534;2,704144653543363;Not saved
393;RFR;2350;235;1903;212;cm;5;0,14948175527647511;0,004583257465518469;0,0017312336610055975;4,241463145727563e-06;0,0016317024553101469;0,1483016768123141;38,865493255943996;Not saved
394;GPR;2350;235;1903;212;cm;5;0,9999933170316394;5,085660315013417e-05;3,048979126739214e-06;3,3281387869527245e-11;1,9281856821293936e-06;0,9999933169990477;0,057182550129922544;Not saved
395;MTN;2350;235;1903;212;cm;5;0,9952668626650144;0,0007837516800619799;0,00011273258421428419;2,3572281385215382e-08;8,985423265587774e-05;0,9952666162973219;2,251372467599923;Not saved
396;ANN;2350;235;1903;212;lai;5;0,9908058746343135;1,0647267621495917;0,20709856959685738;0,07846454880808806;0,16090459304177607;0,9903277444701875;4,899432478704328;Not saved
397;RFR;2350;235;1903;212;lai;5;0,9346894220711689;4,291618560532033;0,43854279430455306;0,5417254495946371;0,2387293924877667;0,9332219829837117;16,34213105905521;Not saved
398;GPR;2350;235;1903;212;lai;5;0,999992797110155;0,07787447456060015;0,004330303591028929;5,843595504210033e-05;0,0033296868623258202;0,9999927966515084;0,1303312073816233;Not saved
399;MTN;2350;235;1903;212;lai;5;0,9979324109867252;0,4427851044033364;0,0980543103444285;0,016921265102039684;0,07074014746380275;0,9979141306177018;2,3447033142923126;Not saved
400;ANN;2350;235;1904;211;cab;6;0,9988560097423879;5,706121831914231;0,8895021442821563;1,4807356193780319;0,7366684877160736;0,998679298025881;1,8896721541824133;Not saved
401;RFR;2350;235;1904;211;cab;6;0,9983980084747535;10,323807526271835;0,7820679372911091;1,8797879416980172;0,4805959422248094;0,9983233741303741;1,1236580608243356;Not saved
402;GPR;2350;235;1904;211;cab;6;0,9999987965112327;0,2077808522276854;0,022806963817203884;0,0013505237027339647;0,014668817221362929;0,9999987954370132;0,041953462265175955;Not saved
403;MTN;2350;235;1904;211;cab;6;0,9991785540732142;3,6624301314136005;0,7176230465942283;0,9209849273820356;0,5357109101891524;0,9991785524736426;1,2812099243085524;Not saved
404;ANN;2350;235;1904;211;cw;6;0,9951754833438534;0,0008583385149622709;0,00011361408288164152;2,5531182764184374e-08;7,824632231169092e-05;0,9948860776915971;2,4300879251539613;Not saved
405;RFR;2350;235;1904;211;cw;6;0,0020877179719837047;0,004968083314154176;0,001902764139949723;5,0373489759481944e-06;0,0018179277349245977;-0,008986208796002426;44,45072385123922;Not saved
406;GPR;2350;235;1904;211;cw;6;0,9999954606728894;2,4730629223405735e-05;3,166507160090315e-06;2,270283700326505e-11;1,9603283519433606e-06;0,9999954525982722;0,06307498545792349;Not saved
407;MTN;2350;235;1904;211;cw;6;0,995965065155611;0,0009449012229824812;0,0001038976183891737;2,1058748886263036e-08;8,292621556589812e-05;0,995781910822103;2,0354472285500314;Not saved
408;ANN;2350;235;1904;211;cm;6;0,9919818583525168;0,0009882970058915051;0,00019883204196122304;5,9801252233745e-08;0,0001770098038393949;0,9884137677582129;4,040805590558171;Not saved
409;RFR;2350;235;1904;211;cm;6;0,17455714823470037;0,004739068690870944;0,001779200464587083;4,350813035003737e-06;0,0017304258060319893;0,15704891818799138;41,96007278120945;Not saved
410;GPR;2350;235;1904;211;cm;6;0,999993965932615;2,8165885795045087e-05;3,641428158774805e-06;3,1366427814095717e-11;2,2686887323590532e-06;0,9999939228911825;0,07622889678885551;Not saved
411;MTN;2350;235;1904;211;cm;6;0,9970360524461097;0,0006934907409339663;8,389543812603921e-05;1,5423500123656063e-08;6,179682823980598e-05;0,9970117640059538;1,8782204303263161;Not saved
412;ANN;2350;235;1904;211;lai;6;0,9822822648830484;1,4027675524213032;0,33121102032788297;0,18099686315515634;0,26082355182307104;0,9760237517016982;6,610108293201707;Not saved
413;RFR;2350;235;1904;211;lai;6;0,9365809757010863;3,2015942837867093;0,44196643523628637;0,4792443289920313;0,24854483187808807;0,936515579180972;14,932436114811477;Not saved
414;GPR;2350;235;1904;211;lai;6;0,999993453220381;0,04122892273882783;0,004842878112076614;4,945869363524721e-05;0,003428464842754053;0,9999934483178413;0,1462824175513754;Not saved
415;MTN;2350;235;1904;211;lai;6;0,9968872682876436;0,6153673078312512;0,12306986903152937;0,02578373397743417;0,09782479335000271;0,9965844866196913;2,9458910033899084;Not saved
416;ANN;2350;235;1904;211;cab;7;0,9980558500537995;6,319115344416403;1,5049176414420102;3,3718545785786036;1,3954266166571898;0,9971447152298503;2,9365601950411904;Not saved
417;RFR;2350;235;1904;211;cab;7;0,9975847248639694;11,849230227139458;0,9490796409748018;2,8528963199168156;0,5064036305443693;0,9975841688236422;1,4421516298498491;Not saved
418;GPR;2350;235;1904;211;cab;7;0,99999890279773;0,20404308448240727;0,022288794482127686;0,0013224149264815252;0,013609835730584052;0,9999988801797018;0,04760895413735086;Not saved
419;MTN;2350;235;1904;211;cab;7;0,9993317486042198;3,6265498504546656;0,6707567417781105;0,8201055008691246;0,5412051941860341;0,9993055350721753;1,2063265795016649;Not saved
420;ANN;2350;235;1904;211;cw;7;0,9968032189281288;0,000661888045774937;9,566633464862451e-05;1,742681276095711e-08;7,197458641338209e-05;0,9967669748577013;2,0348512241390373;Not saved
421;RFR;2350;235;1904;211;cw;7;-0,0004225159415729429;0,004724028525683009;0,002015928544353812;5,422493996920923e-06;0,002015403354966051;-0,005981969651137398;46,16047540739386;Not saved
422;GPR;2350;235;1904;211;cw;7;0,9999911216138863;4,892625783570019e-05;3,659408101470308e-06;4,819169231296487e-11;1,932357330218862e-06;0,9999910594693915;0,08827994484782943;Not saved
423;MTN;2350;235;1904;211;cw;7;0,9964688043555464;0,0007153081131557933;0,00011107552713191616;2,274310690179156e-08;8,73056282560871e-05;0,9957806951026517;2,3398403813156268;Not saved
424;ANN;2350;235;1904;211;cm;7;0,9968400366706173;0,00040024309880529966;0,00011000232906170344;1,8341370347016376e-08;9,686155665820798e-05;0,9965126694672115;2,2581767557030137;Not saved
425;RFR;2350;235;1904;211;cm;7;0,16612990848952003;0,004387446592303343;0,0018212358993806082;4,399035013595002e-06;0,001712817304821485;0,1635908971103205;39,84602271220496;Not saved
426;GPR;2350;235;1904;211;cm;7;0,9999952253876898;3,104263674113053e-05;3,2517502620514663e-06;2,5116037143035593e-11;2,1322508810539542e-06;0,9999952245703819;0,07423000099513125;Not saved
427;MTN;2350;235;1904;211;cm;7;0,9954904941780016;0,0009056531349546509;0,00010127009442493609;2,7271783677409357e-08;5,500583348957717e-05;0,9948146882101804;2,084331367491766;Not saved
428;ANN;2350;235;1904;211;lai;7;0,9908955572909358;1,3109130989468163;0,23708273127683532;0,10041087840464605;0,17274560537487815;0,9880258697863524;5,458700997699468;Not saved
429;RFR;2350;235;1904;211;lai;7;0,9491615720721924;3,539521461600893;0,4278745565399694;0,4269380360915657;0,24165423489238336;0,9490870738455485;15,764460740995334;Not saved
430;GPR;2350;235;1904;211;lai;7;0,9999964964849355;0,021975343812945525;0,003994973740241839;2,9379510228072335e-05;0,003043787560329747;0,9999964964545011;0,14526582963493484;Not saved
431;MTN;2350;235;1904;211;lai;7;0,9959662580871383;0,9422116996902101;0,12418780956011428;0,03649944255419063;0,07928777114963204;0,9956473931429206;3,632765288724017;Not saved
432;ANN;2350;235;1904;211;cab;8;0,9986408854965607;6,692828281061296;1,0685929529254241;1,785924391694282;0,9559199544433739;0,9984502213918945;2,292344920881119;Not saved
433;RFR;2350;235;1904;211;cab;8;0,9984858952621986;8,033861248302927;0,8115224666963282;1,751096012482647;0,5500575625126487;0,9984804445510094;1,4587882811347763;Not saved
434;GPR;2350;235;1904;211;cab;8;0,9999988586095503;0,3284484442252307;0,018981869823643003;0,0013178329852116758;0,011311871513733252;0,9999988564189061;0,04370923579727289;Not saved
435;MTN;2350;235;1904;211;cab;8;0,9995115299120669;3,4415885044499674;0,5789744628814807;0,6338289980193721;0,4566859920133268;0,9994499797265239;1,1057174350528207;Not saved
436;ANN;2350;235;1904;211;cw;8;0,9960346561301177;0,0006274161583646053;0,00010587078421280423;2,0570198992613554e-08;7,812055029819687e-05;0,9958670915145585;2,1913789340691303;Not saved
437;RFR;2350;235;1904;211;cw;8;-0,029664394540714012;0,004603745886204952;0,0019109578112965853;5,146255598397804e-06;0,0018111271416328331;-0,03397169072142581;43,33700010974036;Not saved
438;GPR;2350;235;1904;211;cw;8;0,9999903767314476;6,251484783442902e-05;3,439187754912502e-06;4,8073599668251343e-11;1,976318586018131e-06;0,9999903411829868;0,06809000173778249;Not saved
439;MTN;2350;235;1904;211;cw;8;0,9974680688412587;0,000525660377228677;7,887044735238881e-05;1,3357600777610386e-08;5,5281856783406715e-05;0,9973162271488599;1,664921394315599;Not saved
440;ANN;2350;235;1904;211;cm;8;0,9949833316241506;0,0005780391080682165;0,00011359013677343434;2,76821571828306e-08;7,281934262296993e-05;0,9949444965370725;2,090164928832561;Not saved
441;RFR;2350;235;1904;211;cm;8;0,19066056876366355;0,004881612649209418;0,0017477459690140903;4,43217005045228e-06;0,0016625085080324556;0,19056701794025765;38,49208816334926;Not saved
442;GPR;2350;235;1904;211;cm;8;0,9999956974496842;2,319867998858919e-05;3,2278617580429086e-06;2,355933448725068e-11;2,052692968390786e-06;0,9999956974344052;0,06229861973573067;Not saved
443;MTN;2350;235;1904;211;cm;8;0,9984542782333018;0,00047242256393668393;8,183460732650377e-05;1,1469475196505581e-08;7,042975996388295e-05;0,9979053665799622;1,623597611408392;Not saved
444;ANN;2350;235;1904;211;lai;8;0,991758882649742;1,1714274281650603;0,201442299522275;0,07463089280992422;0,145577793625554;0,9911068217755065;4,902498869357836;Not saved
445;RFR;2350;235;1904;211;lai;8;0,9707151592824587;1,661155195048253;0,3579717518076253;0,24628812162308703;0,24618557617403214;0,9706517759911001;11,74633612615595;Not saved
446;GPR;2350;235;1904;211;lai;8;0,9999940513159566;0,03771172174361581;0,004515196550902595;4,992105060244319e-05;0,0029888675957483457;0,9999940512998914;0,14394184888365152;Not saved
447;MTN;2350;235;1904;211;lai;8;0,9937211018043007;1,1116699533701748;0,21190388593877285;0,09310569277228606;0,13280331137631407;0,9889053247473844;3,4843022839803806;Not saved
448;ANN;2350;235;1904;211;cab;9;0,9971881283506637;13,45575131319751;1,365351765239159;3,790043857377913;0,9819591031282471;0,9969526166361188;2,5595358479757615;Not saved
