;Model;NSamples;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
134;GPR;50;5;41;4;cw;9;0,9978122914714654;0,00018931192457284423;7,870942669380076e-05;9,534248339807221e-09;5,117724582840745e-05;0,9971555491375986;2,019926224626625;Not saved
135;MTN;50;5;41;4;cw;9;-0,02754103542022257;0,0038922941805665506;0,00226082766080275;6,69690180686408e-06;0,0025654841611570537;-0,9979559416780512;73,5824745467707;Not saved
136;ANN;50;5;41;4;cm;9;0,6190780249844722;0,002470000093970647;0,0016164698709513598;3,214404205072718e-06;0,0014521503097987701;0,4283450785372007;20,332335616277135;Not saved
137;RFR;50;5;41;4;cm;9;-0,07633151390555382;0,0037543612122816483;0,002259973684172095;6,455243733059373e-06;0,00257663951440736;-0,14801114415596728;38,01058074248396;Not saved
138;GPR;50;5;41;4;cm;9;0,9855767449355194;0,0005921565856080238;0,00021787946358169767;8,514552846806762e-08;0,0001690438137084884;0,9848575794193809;2,8665711528611935;Not saved
139;MTN;50;5;41;4;cm;9;-0,02334827887087121;0,004151879522885375;0,002594552765639681;8,385758109681783e-06;0,002600420702886746;-0,4913369905474363;36,75459121268281;Not saved
140;ANN;50;5;41;4;lai;9;0,7974288933497937;2,4791001170127416;0,9782583432935791;1,709973188774422;0,5639032263601562;0,7776787919648234;24,16103537680268;Not saved
141;RFR;50;5;41;4;lai;9;0,3370913309860658;3,894407966444854;2,2828449218415177;6,675521007327916;2,567854889707066;0,13208586873982642;62,30275525549368;Not saved
142;GPR;50;5;41;4;lai;9;0,8853561678175755;2,3826077001812056;0,6186163399018219;1,1933455447287702;0,08170685111338516;0,8448478462415852;21,344749462283804;Not saved
143;MTN;50;5;41;4;lai;9;0,7461176981326827;2,9572728960959935;1,068359851813477;2,132552037751805;0,4167639856130867;0,7227374391930288;26,16288500036752;Not saved
144;ANN;50;5;41;4;cab;10;0,6113343565441176;29,42003403765375;18,56547030639832;423,82724016374704;17,044877134231054;0,5723129201207156;29,761426301747417;Not saved
145;RFR;50;5;41;4;cab;10;0,9778568100242553;9,447521523447556;5,421679622636914;35,49404679340037;4,422503976455786;0,9641827051505629;11,38829695174255;Not saved
146;GPR;50;5;41;4;cab;10;0,9988681851805089;2,5254520713575026;1,2529019893006939;2,69136368128523;0,838300393418649;0,9972841257836629;2,892617688574962;Not saved
147;MTN;50;5;41;4;cab;10;0,7832987812972869;23,34093247515375;12,84776242102851;223,24734837593797;16,067952228221202;0,7747195142983042;17,266052667130044;Not saved
148;ANN;50;5;41;4;cw;10;0,5733079841192823;0,0030493685537819875;0,0014719250044729737;3,3589246522328055e-06;0,0008300872745989939;-0,002102712585527744;46,58545365189434;Not saved
