;Model;NoiseLevel;NoiseType;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
70;ANN;0,01;Inverted;200;1620;180;cab;3;0,9981571536096729;4,497433256815285;1,140001052619418;2,1440351896775347;0,8937753921428389;0,9980781270006982;2,1472850064771887;Not stored
71;MTN;0,01;Inverted;200;1620;180;cab;3;0,9991365597496626;4,333713758288255;0,8696139760465299;1,2267211915511462;0,7510293244025448;0,9989003900929125;1,4106462968353322;Not stored
72;RFR;0,01;Combined;200;1620;180;cw;3;0,01953265607954313;0,004829162341562991;0,0018783587909719658;4,827475209036978e-06;0,0018270644822130115;0,012513362381119442;41,62293555345374;Not stored
73;GPR;0,01;Combined;200;1620;180;cw;3;0,9492834910807147;0,0019637614773128365;0,0003621675688653417;2,538266660584867e-07;0,0002575518655157504;0,9480783577024092;7,298665300280076;Not stored
74;ANN;0,01;Combined;200;1620;180;cw;3;0,9935462272192312;0,0011612847896114997;0,00019033974766793582;5,580076323133941e-08;0,00017007531329415473;0,9885856466012024;3,8375266531559307;Not stored
75;MTN;0,01;Combined;200;1620;180;cw;3;0,9952138423856656;0,0008275984303847961;0,0001125693393975246;2,5423717046230187e-08;8,344033012517345e-05;0,9947994386766071;2,1185740429470696;Not stored
76;RFR;0,01;Inverted;200;1620;180;cw;3;0,04171223732462492;0,004405655517419671;0,0018469108574187814;4,728137430684397e-06;0,0017697368677696665;0,03283345196962484;41,12300774744559;Not stored
77;GPR;0,01;Inverted;200;1620;180;cw;3;0,9483820587070335;0,001883232727477896;0,00036900992812763004;2,584294060018457e-07;0,00025743278400130565;0,9471368419009415;7,475483571040353;Not stored
78;ANN;0,01;Inverted;200;1620;180;cw;3;0,9919665179210002;0,0010717334674493484;0,0002056654321128009;6,412042901053712e-08;0,0001883286933689924;0,9868838131519009;4,099256336780761;Not stored
79;MTN;0,01;Inverted;200;1620;180;cw;3;0,9956487106987438;0,0005679290062529357;0,00015231015132928323;3,71859656719243e-08;0,00012520616826180216;0,992393405948675;2,961703024553411;Not stored
80;RFR;0,01;Combined;200;1620;180;cm;3;0,2788598137268782;0,003973944247295907;0,0016553939321388867;3,863013307119236e-06;0,0016607132485075915;0,27293084639248366;34,96938398213446;Not stored
81;GPR;0,01;Combined;200;1620;180;cm;3;0,9194076797000228;0,002339465584684948;0,00048704617340835504;4,382438469533732e-07;0,00034179449933438664;0,9175168301152694;9,248737458076768;Not stored
82;ANN;0,01;Combined;200;1620;180;cm;3;0,9930293375034099;0,0007860874452806435;0,0001651316483173154;4,63545360761936e-08;0,0001224519723960738;0,9912754757410037;2,969370054432616;Not stored
83;MTN;0,01;Combined;200;1620;180;cm;3;0,9957499392637754;0,000650601058424332;0,00011491870833147086;2,3769532135089295e-08;8,638893106453207e-05;0,9955262660940731;2,2792091787513433;Not stored
84;RFR;0,01;Inverted;200;1620;180;cm;3;0,28088537353928156;0,003994106217051328;0,0016713226724713525;3,8595954196639644e-06;0,001714936466473917;0,27357413709372225;35,0067942832639;Not stored
85;GPR;0,01;Inverted;200;1620;180;cm;3;0,917386384995288;0,0022231279300522445;0,0004963216348850194;4,4989027029322003e-07;0,00035176124227112755;0,9153248223516275;9,419372633103782;Not stored
86;ANN;0,01;Inverted;200;1620;180;cm;3;0,9879034241551033;0,0007936680680187269;0,0002107887082832772;7,474416445163029e-08;0,00017206511342556527;0,9859321798646679;3,692249541758791;Not stored
87;MTN;0,01;Inverted;200;1620;180;cm;3;0,9916604634990018;0,0008521095454933425;0,0002255556407777392;7,772446330488861e-08;0,00019842868468691053;0,9853712490077271;3,9695198088497268;Not stored
