;Model;NoiseLevel;NoiseType;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
76;RFR;0,01;Inverted;200;1620;180;cw;3;0,1127985121641858;0,004381348079674927;0,0017846889767927593;4,388715918807048e-06;0,0017685102000055282;0,11276386933351101;37,27939222667863;Not stored
77;GPR;0,01;Inverted;200;1620;180;cw;3;0,9558568971382688;0,00154114853648227;0,0003502131405405899;2,1835418239668294e-07;0,00026637127160115395;0,9558568557435501;6,540632962876518;Not stored
78;ANN;0,01;Inverted;200;1620;180;cw;3;0,9883665780128293;0,0009889116675940906;0,00017943108539596336;5,948796029258932e-08;0,00013687866843197036;0,9879737333908855;3,5370456145095943;Not stored
79;MTN;0,01;Inverted;200;1620;180;cw;3;0,9947056715909351;0,0005658738992197661;0,00015534342858514245;3,913428081356236e-08;0,00011813952656180389;0,9920884950113429;2,7308735245165985;Not stored
80;RFR;0,01;Combined;200;1620;180;cm;3;0,22375925723223178;0,0045090925941125935;0,0017998599955989078;4,471216996092847e-06;0,0016870483474660234;0,22056756750651896;41,322179632164335;Not stored
81;GPR;0,01;Combined;200;1620;180;cm;3;0,9162243989949019;0,002221758975158094;0,0005206032168054508;4,807988837898834e-07;0,0004041707072688105;0,9161860755449862;11,223321582664209;Not stored
82;ANN;0,01;Combined;200;1620;180;cm;3;0,9946844670099106;0,0009946587622790843;0,00015341851006227754;4,1902573889604275e-08;0,00011628607700854814;0,992695450674156;3,3361379745061224;Not stored
83;MTN;0,01;Combined;200;1620;180;cm;3;0,9961002412774446;0,0007321079854547292;0,0001115764576332416;2,2756754727236453e-08;9,19530713096165e-05;0,9960329922014057;2,3782547465492394;Not stored
84;RFR;0,01;Inverted;200;1620;180;cm;3;0,308318970361787;0,00443951211377006;0,0016887254115192148;3,97888787843001e-06;0,0016594064779718262;0,30639146782328774;38,60070895416426;Not stored
85;GPR;0,01;Inverted;200;1620;180;cm;3;0,9151312360234746;0,0022525315256694284;0,0005187743765277508;4,869841878670807e-07;0,000400821950488709;0,9151078396627165;11,275423933050103;Not stored
86;ANN;0,01;Inverted;200;1620;180;cm;3;0,985269896395103;0,0016652897127597838;0,00022288718335941577;9,182147225046319e-08;0,00016651042055083258;0,9839934779426158;4,671790959127433;Not stored
87;MTN;0,01;Inverted;200;1620;180;cm;3;0,9910012214542102;0,0008247388690134291;0,00022892175435696008;8,07336160779674e-08;0,00020881321514151113;0,9859263375455424;4,604401329616747;Not stored
88;RFR;0,01;Combined;200;1620;180;lai;3;0,9402327148404617;2,6446328084607575;0,5021855573010678;0,4811940725412981;0,39781190727999416;0,9400468615250984;15,943105868347097;Not stored
89;GPR;0,01;Combined;200;1620;180;lai;3;0,8550394566837984;3,249707806877283;0,8580809974761185;1,1638154196885697;0,761785962010578;0,8549974095746448;18,688908730021815;Not stored
90;ANN;0,01;Combined;200;1620;180;lai;3;0,9899288675983704;1,1522815003965867;0,22307075776354096;0,0866171413172881;0,17497143043495567;0,9892081599420579;5,190152000728044;Not stored
91;MTN;0,01;Combined;200;1620;180;lai;3;0,9955102336685473;0,6999766603086961;0,13535116891254867;0,03628757141356215;0,09558384339471493;0,9954788433232654;2,9342301735966694;Not stored
