;Model;NSamples;OutOfBag;KFold_tr_samples;KFold_vl_samples;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;ModelName
194;GPR;3600;360;2916;324;cab;3;0,9999995866383038;0,16981414517477944;0,014990749888726063;0,0005161067223851012;0,010471851168958324;0,9999995857223197;0,03291920781533987;Not saved
195;MTN;3600;360;2916;324;cab;3;0,9995531898988969;3,4261441015014498;0,5628546560427421;0,637346919811557;0,3826258956183324;0,9994884030917468;0,9117928147188953;Not saved
196;ANN;3600;360;2916;324;cw;3;0,9970066853406222;0,0007119121140221635;8,643344972732251e-05;1,5002536702865385e-08;6,299488761259695e-05;0,9969986557266645;1,695612615555334;Not saved
197;RFR;3600;360;2916;324;cw;3;-0,030223104492701713;0,0049481576112819226;0,0019317808135415168;5,168045037769172e-06;0,0018880806731108252;-0,03389731254488404;43,515221548255234;Not saved
198;GPR;3600;360;2916;324;cw;3;0,9999955946878817;5,052302292742755e-05;2,5589251330087784e-06;2,210976650030131e-11;1,7361122078385187e-06;0,9999955768132827;0,049307642704001634;Not saved
199;MTN;3600;360;2916;324;cw;3;0,9972642960301622;0,0008904215058664362;8,754575073161212e-05;1,4485616340385383e-08;7,199613454476851e-05;0,9971020686361229;1,6182281818720181;Not saved
200;ANN;3600;360;2916;324;cm;3;0,9974907130435458;0,0007139747791295465;9,53008427152004e-05;1,607339738094661e-08;7,6941736475899e-05;0,9970904302813585;1,899026144675521;Not saved
201;RFR;3600;360;2916;324;cm;3;0,1963901015646643;0,004792705222544481;0,0018293195216392388;4,4441678977101334e-06;0,0017747056164145797;0,195526867576587;39,16628121256954;Not saved
202;GPR;3600;360;2916;324;cm;3;0,9999966176266223;4,255282326041162e-05;2,6710960081751893e-06;1,8742332941424734e-11;1,9267529235392385e-06;0,999996607305656;0,052587583346124;Not saved
203;MTN;3600;360;2916;324;cm;3;0,9978421435566756;0,0006300025448506292;8,278561717956653e-05;1,1971567664495443e-08;6,836840737215995e-05;0,9978329341373359;1,6679591001434357;Not saved
204;ANN;3600;360;2916;324;lai;3;0,9941190614348142;0,763471940127662;0,17659562043340699;0,05469101437396782;0,12852107404761048;0,9933640343034758;4,242322585006795;Not saved
205;RFR;3600;360;2916;324;lai;3;0,9712938102065374;3,3656192779780696;0,31984646905193137;0,23720090828610094;0,18993326617239292;0,9712190913152966;10,307545398975789;Not saved
206;GPR;3600;360;2916;324;lai;3;0,9999969670922532;0,020175749522040043;0,0036704616574529552;2,499691847253855e-05;0,0027227490426438017;0,9999969669845147;0,11036354797394274;Not saved
