;Model;Epochs;ValidType;Variable;Fold_nr;ExplVar;Max_err;Mean_abs_Err;Mean_sqr_err;Median_abs_err;r2;MAPE;Training_time;ModelName
444;ANN_optimized;750;Training;lai;3;0,9917640323993077;1,0624240368870401;0,25897442285367006;0,10774010684833533;0,21174131079853487;0,9873296765611169;5,637439231774336;36,6869375705719;not stored
445;ANN_optimized;750;Validation;lai;3;0,9934840688583756;0,7841443351305042;0,21759212726348615;0,07703165105179063;0,1646620325689534;0,9907325133428342;4,786610615934691;36,6869375705719;not stored
446;MTN_optimized;750;Training;lai;3;0,9965423888473215;0,7827258086030255;0,14447804760853847;0,03765178588184203;0,10483910995969992;0,9955721196207271;2,882456747713027;70,80100798606873;not stored
447;MTN_optimized;750;Validation;lai;3;0,9970824080963846;0,5335996207267133;0,12767684558710146;0,029382207694791277;0,08708738490804624;0,996465099552566;2,772846371701214;70,80100798606873;not stored
448;ANN_optimized;750;Training;cab;4;0,9986838120678475;7,885758267943245;0,8045046185815405;1,6120314685013726;0,4930882845154727;0,9986719312234551;1,8878204580010236;36,50191569328308;not stored
449;ANN_optimized;750;Validation;cab;4;0,99908427745943;4,183351634005902;0,7907543079001178;1,2036321802880963;0,6209065089071331;0,9990673442067611;2,0061973525479386;36,50191569328308;not stored
450;MTN_optimized;750;Training;cab;4;0,9992131461471657;7,58586202770887;0,6829856207752916;1,054852676503543;0,43838169916505976;0,999130961813778;1,227809120662272;69,97282099723816;not stored
451;MTN_optimized;750;Validation;cab;4;0,999266388662559;3,4932166089524657;0,6930330183794672;0,965808980494185;0,45854218479108155;0,9992516257411758;1,077022844648821;69,97282099723816;not stored
452;ANN_optimized;750;Training;cw;4;0,9904119414711432;0,002163845979005634;0,00015366603292890646;5,3213821160394624e-08;0,000120656099268241;0,9895175159161878;3,1565996472365105;36,50191569328308;not stored
453;ANN_optimized;750;Validation;cw;4;0,9896487493696902;0,001320150884039978;0,00016352438353480395;5,73005856342772e-08;0,000123020048180151;0,9891985535383306;3,606496620049194;36,50191569328308;not stored
454;MTN_optimized;750;Training;cw;4;0,9968714834890866;0,0007124156069911389;0,00018419309304305737;4,725164534203054e-08;0,000161884838016321;0,9906919929929704;3,2530699132095164;69,97282099723816;not stored
455;MTN_optimized;750;Validation;cw;4;0,9976095571062155;0,00045748230057779914;0,00017210005514061742;3,95675881916261e-08;0,00015157311915373973;0,9925413120871567;3,3038827990188078;69,97282099723816;not stored
456;ANN_optimized;750;Training;cm;4;0,9886046681615446;0,0018159550643623464;0,00017298787862218826;6,192674350550943e-08;0,00013062527108276267;0,9871743485347513;3,5946088590233307;36,50191569328308;not stored
457;ANN_optimized;750;Validation;cm;4;0,9906248106768479;0,0009393161826900878;0,00017689008292336197;5,7816593730422636e-08;0,00013346479423691692;0,9900358814123779;3,488690014905429;36,50191569328308;not stored
458;MTN_optimized;750;Training;cm;4;0,9944596128465759;0,0007906714470889134;0,0001479258784944092;3,681804187472095e-08;0,00012730288947538238;0,9923746131963795;2,9518864786525305;69,97282099723816;not stored
459;MTN_optimized;750;Validation;cm;4;0,9968192534704455;0,0004888889070396793;0,00013198029881600758;2,6913810308170972e-08;0,00011632967804243435;0,9953616707548395;2,634897149151784;69,97282099723816;not stored
460;ANN_optimized;750;Training;lai;4;0,9879167774280316;1,394437288427513;0,2914683323747609;0,12251356184330464;0,2766110833686217;0,9846509578491297;8,560452170337605;36,50191569328308;not stored
461;ANN_optimized;750;Validation;lai;4;0,988659760925196;0,9349618732383558;0,28530533805834224;0,11496433033064139;0,25552822482010973;0,9861689268911956;8,547946111448237;36,50191569328308;not stored
462;MTN_optimized;750;Training;lai;4;0,9975272281816691;0,8689760915280988;0,12140511935099714;0,03191977112015104;0,07776064904006796;0,9960009495683755;2,396991620366593;69,97282099723816;not stored
463;MTN_optimized;750;Validation;lai;4;0,9969394031995967;0,8631507557902989;0,1323395559260819;0,040377062157929716;0,06973925344427623;0,9951423359139403;2,3371949691176073;69,97282099723816;not stored
464;ANN_optimized;750;Training;cab;5;0,9983824037806446;7,493084277209306;1,0628501067268543;2,075009027427244;0,8470498466449552;0,9983728131834463;2,1706531638690767;36,23401141166687;not stored
465;ANN_optimized;750;Validation;cab;5;0,9988653886661559;3,6328221540254333;0,9573672696436256;1,4693405258757297;0,7885861647281267;0,998861455371382;1,7534237698693735;36,23401141166687;not stored
466;MTN_optimized;750;Training;cab;5;0,9992858886688926;4,702114428576493;0,7163852979854874;0,9453309798134961;0,5515598216111854;0,9992586875106083;1,4407406652682517;74,9537706375122;not stored
467;MTN_optimized;750;Validation;cab;5;0,9993049346474525;5,523137374727725;0,7068624106346454;1,012181716734634;0,5290545071643393;0,9992156930020788;1,2758075202167116;74,9537706375122;not stored
468;ANN_optimized;750;Training;cw;5;0,992844586444158;0,001996156417657894;0,0001461771114952823;4,61006811281916e-08;0,00010375321473917289;0,9910499529938909;2,8484271923606377;36,23401141166687;not stored
469;ANN_optimized;750;Validation;cw;5;0,9926812261720959;0,0010375913401919402;0,00015843693186071557;4,961221102065436e-08;0,00011142888414594852;0,9906478505367304;3,158544872530664;36,23401141166687;not stored
470;MTN_optimized;750;Training;cw;5;0,9957475292407604;0,0011972828143139306;0,00010638436102278138;2,2418965604057916e-08;7,983625410467828e-05;0,9956475524639926;2,2099616548292382;74,9537706375122;not stored
471;MTN_optimized;750;Validation;cw;5;0,9953471828134485;0,0008078554961032411;0,00011368219125841864;2,565133642715015e-08;8,477974645940264e-05;0,9951645950207813;2,3789737955214196;74,9537706375122;not stored
472;ANN_optimized;750;Training;cm;5;0,9948975595772529;0,0009269370760585684;0,0001580372119531842;4,36431665672272e-08;0,00012383723828714513;0,9920368033265282;3,295117622862611;36,23401141166687;not stored
473;ANN_optimized;750;Validation;cm;5;0,9936954287423958;0,0011344282504515343;0,00017256780663892844;5,9337740597775915e-08;0,0001368407810799395;0,9897737267817165;3,366467593523951;36,23401141166687;not stored
474;MTN_optimized;750;Training;cm;5;0,9963975874877604;0,0009078720573327242;0,00010468860200021958;2,3219818227400113e-08;6,932518159819077e-05;0,9957632776489252;2,2247977054098445;74,9537706375122;not stored
475;MTN_optimized;750;Validation;cm;5;0,9975457582421078;0,0005100156250512893;0,00010134671842988344;1,9312893695667995e-08;7,340124715483985e-05;0,9966716136209782;1,9330803585351295;74,9537706375122;not stored
476;ANN_optimized;750;Training;lai;5;0,9866935287828047;1,5553275559531539;0,28715007768426903;0,15070240341820706;0,22614700753879102;0,982767948084116;6,457020035107686;36,23401141166687;not stored
477;ANN_optimized;750;Validation;lai;5;0,9881348282290349;1,271031546148068;0,26222958506043165;0,12376520134058992;0,19637565404093882;0,9851101159538409;6,050283327484404;36,23401141166687;not stored
478;MTN_optimized;750;Training;lai;5;0,9964411768833518;1,081490657149443;0,11849605254531141;0,0314260849464231;0,07643109996070474;0,9964065873202635;2,619934541170999;74,9537706375122;not stored
479;MTN_optimized;750;Validation;lai;5;0,996916452886413;0,6176337531602893;0,11907154410763178;0,02564277949767673;0,08864953312009305;0,9969149808734128;2,9558096597164596;74,9537706375122;not stored
480;ANN_optimized;1000;Training;cab;1;0,9988692698920555;5,026982950740106;0,9459324837497437;1,5790355323985743;0,7507753322058903;0,9988021783457317;2,1297361926540836;48,059465408325195;not stored
481;ANN_optimized;1000;Validation;cab;1;0,9988257257247268;5,479277705143872;0,9348575318096077;1,592297587093448;0,8117895033993854;0,9987661799065496;2,369856626360207;48,059465408325195;not stored
482;MTN_optimized;1000;Training;cab;1;0,9996276446252803;3,2582794664633923;0,6425558922770718;0,7095155177624661;0,49749653026445984;0,9994617771204146;1,5591450551721588;94,98131656646729;not stored
483;MTN_optimized;1000;Validation;cab;1;0,9996232902821308;2,730789116825278;0,6608208789798;0,7118412068765707;0,5604739652613127;0,9994484171856383;1,541317802784571;94,98131656646729;not stored
484;ANN_optimized;1000;Training;cw;1;0,9960226046135326;0,0011366917199179954;0,0001104516116469475;2,6385972637092744e-08;7,862284947275687e-05;0,9951619874305543;2,450688730935723;48,059465408325195;not stored
485;ANN_optimized;1000;Validation;cw;1;0,9962441172830186;0,0009958172029784964;9,867431430381766e-05;2,4904379102034917e-08;6,198034355530107e-05;0,9953054002057035;2,1324420173990806;48,059465408325195;not stored
486;MTN_optimized;1000;Training;cw;1;0,9969183982949325;0,0007495377856142644;9,211074300340478e-05;1,685826725195724e-08;6,170240847129006e-05;0,9969089443854956;1,891278284452183;94,98131656646729;not stored
487;MTN_optimized;1000;Validation;cw;1;0,9976573519502456;0,0005367971789914617;8,281204142502139e-05;1,253506381802068e-08;6,714032081444818e-05;0,9976370778897771;1,7646180933856674;94,98131656646729;not stored
488;ANN_optimized;1000;Training;cm;1;0,9955288168386294;0,0006355583336694962;0,00012276868455234863;2,6824856849364436e-08;9,015931869288678e-05;0,9943307872463677;2,3086470481632895;48,059465408325195;not stored
489;ANN_optimized;1000;Validation;cm;1;0,9969933028590707;0,0007379409473733597;0,00010709080406337112;2,2312233529767737e-08;7,784082140339281e-05;0,9961547070399559;1,9706877662625268;48,059465408325195;not stored
490;MTN_optimized;1000;Training;cm;1;0,9974892559961586;0,0004653192140620394;8,873204463471303e-05;1,311688345167577e-08;7,400043149911125e-05;0,9972278546211921;1,7288766422609323;94,98131656646729;not stored
491;MTN_optimized;1000;Validation;cm;1;0,9976929593895264;0,0004667593714193993;9,142465531449363e-05;1,4362074773794242e-08;7,596260654580116e-05;0,9975248383383215;1,8422077872503402;94,98131656646729;not stored
492;ANN_optimized;1000;Training;lai;1;0,9948494474936435;0,7317449044193562;0,16573638518910694;0,043099744547163775;0,1399945100182749;0,9948407092760462;4,627313432264748;48,059465408325195;not stored
493;ANN_optimized;1000;Validation;lai;1;0,9932255368218194;0,8757369574576703;0,1793879845329937;0,056593369316478404;0,14525572525832953;0,9931913922671618;5,245747964497129;48,059465408325195;not stored
494;MTN_optimized;1000;Training;lai;1;0,9982450176472767;0,9810003907069778;0,08032032215604197;0,015342249976227648;0,05263099489865486;0,9981634432217965;1,8297844717134866;94,98131656646729;not stored
495;MTN_optimized;1000;Validation;lai;1;0,9979396279406287;0,5738322791129438;0,09097088827588123;0,01795412042584354;0,06208457591075606;0,9978399843542781;1,9636725711566156;94,98131656646729;not stored
496;ANN_optimized;1000;Training;cab;2;0,9993671903731185;3,8907200810664033;0,7356786356977929;0,8589209689413416;0,6637810826638475;0,9993306974961211;1,6957942277215934;48,18530249595642;not stored
497;ANN_optimized;1000;Validation;cab;2;0,9994398505675884;3,0941258649629333;0,6994593308267052;0,7615087435891226;0,6256036507400253;0,9994099314118201;1,5052414343500924;48,18530249595642;not stored
498;MTN_optimized;1000;Training;cab;2;0,9995890370015416;2,789626260370909;0,5498509611127448;0,5470399500937326;0,38389523069499987;0,9995737265457952;0,8978429911510292;95,19260430335999;not stored
499;MTN_optimized;1000;Validation;cab;2;0,9995015459386012;2,72586652139951;0,5952357710947326;0,660759923395753;0,438833948119445;0,9994879984262737;0,9665968778317636;95,19260430335999;not stored
500;ANN_optimized;1000;Training;cw;2;0,9970349953464829;0,0007929285037009091;9,206137880954418e-05;1,6422833694871162e-08;7,09795094833974e-05;0,9969019865888336;2,108266309386457;48,18530249595642;not stored
501;ANN_optimized;1000;Validation;cw;2;0,9963815185399032;0,0009027954360323943;9,061355159045313e-05;1,9246892802895684e-08;6,94453004998043e-05;0,9963718646177395;1,9394949965888155;48,18530249595642;not stored
502;MTN_optimized;1000;Training;cw;2;0,9981292826335403;0,0006770454327253671;0,00011364861266203668;1,9661615360972438e-08;0,00010197393496580399;0,9962910208308015;2,2873026039220807;95,19260430335999;not stored
503;MTN_optimized;1000;Validation;cw;2;0,9976216526967595;0,0006809947825006293;0,00010937834616336628;2,1886953027648632e-08;8,855619069241243e-05;0,9958742000850372;2,1424447189142484;95,19260430335999;not stored
504;ANN_optimized;1000;Training;cm;2;0,9960222767504676;0,0008549006065438035;0,00011563845733454273;2,4054938375907415e-08;9,656913460255687e-05;0,9955056145313027;2,273923577528643;48,18530249595642;not stored
505;ANN_optimized;1000;Validation;cm;2;0,9962869746031489;0,0006274432491855317;0,00011466938520920502;2,238309133152085e-08;9,930289721338942e-05;0,9961424953980383;2,2686778097472855;48,18530249595642;not stored
506;MTN_optimized;1000;Training;cm;2;0,9976066080659506;0,0007399167275140527;0,00010077610424497829;1,6646810440676947e-08;8,329127004655552e-05;0,9968897370770373;2,012510804524128;95,19260430335999;not stored
507;MTN_optimized;1000;Validation;cm;2;0,997990849350332;0,0003500638281870739;9,597267132304244e-05;1,4190259059624717e-08;9,507619056993736e-05;0,997554449078781;1,9271977593739305;95,19260430335999;not stored
508;ANN_optimized;1000;Training;lai;2;0,9955216769852799;0,7927344815456348;0,16400075909549394;0,043816146019442954;0,13938341069824078;0,9943816341432365;4,078344455452089;48,18530249595642;not stored
509;ANN_optimized;1000;Validation;lai;2;0,9953527830634026;0,6409169907891812;0,16812804283244415;0,04439884996916792;0,13728121396705983;0,9946584846090586;4,141258603190768;48,18530249595642;not stored
510;MTN_optimized;1000;Training;lai;2;0,9968473314984465;0,7147626094084973;0,11828676801524171;0,031925366215889046;0,06964866351174281;0,9959063403834644;2,1712339003232226;95,19260430335999;not stored
511;MTN_optimized;1000;Validation;lai;2;0,9966526381188815;0,7446181830436078;0,1250499173265777;0,03562633147081204;0,07756278436003283;0,9957138845261471;2,3368998210579734;95,19260430335999;not stored
512;ANN_optimized;1000;Training;cab;3;0,9980713865446512;8,774138998414003;1,3563525735757576;2,9516980470652143;1,140816210848893;0,9976430142099997;2,4891925409734372;48,08194828033447;not stored
513;ANN_optimized;1000;Validation;cab;3;0,9983770747427837;5,748122309636059;1,4295809555388623;3,0225323633172025;1,258920715204006;0,997657937063277;2,82936248885412;48,08194828033447;not stored
514;MTN_optimized;1000;Training;cab;3;0,9994896336555502;4,76723853832641;0,6065087759264245;0,6816172439745354;0,48650517058967324;0,9994557159531056;1,0050673076283783;106,06728529930115;not stored
515;MTN_optimized;1000;Validation;cab;3;0,9994847233715406;3,471460459689496;0,6510316165528937;0,7819510767397384;0,5193967585469004;0,9993940913065517;0,9666673470845023;106,06728529930115;not stored
516;ANN_optimized;1000;Training;cw;3;0,9963404943444663;0,0005381588996858783;0,00010317687379424207;1,9754049162739992e-08;7,417357192356479e-05;0,9961902778605004;2,0141660239102386;48,08194828033447;not stored
517;ANN_optimized;1000;Validation;cw;3;0,9964741707467991;0,0006490642710361687;9,855500539371204e-05;1,9272263780840135e-08;7,020560362260659e-05;0,996367082061734;2,03947003885795;48,08194828033447;not stored
518;MTN_optimized;1000;Training;cw;3;0,9977124993663151;0,00048827857270723404;9,421785421771801e-05;1,5613016862553798e-08;7,375068590365335e-05;0,9969889081719081;1,795705683338256;106,06728529930115;not stored
519;MTN_optimized;1000;Validation;cw;3;0,9975257255118056;0,0007127454317144202;9,037353040328534e-05;1,6682117324002283e-08;6,831821528874163e-05;0,9968553375999929;1,868865215611394;106,06728529930115;not stored
520;ANN_optimized;1000;Training;cm;3;0,9960695464268159;0,001010767404384369;0,00010759381353447224;2,3844041769679825e-08;7,696950415045107e-05;0,9955468238487739;2,3517220765137243;48,08194828033447;not stored
521;ANN_optimized;1000;Validation;cm;3;0,9965206777781406;0,0007013783135165624;0,00010379313609173928;2,1699004333716895e-08;7,302325655189493e-05;0,996260391031983;2,11244454676093;48,08194828033447;not stored
522;MTN_optimized;1000;Training;cm;3;0,9977686893933896;0,0005973527925765155;0,00012343872843034322;2,1711745029194285e-08;0,0001096330555189198;0,9959450572138967;2,528314985090678;106,06728529930115;not stored
523;MTN_optimized;1000;Validation;cm;3;0,9979312472845355;0,0006139310465106598;0,00011899021894463214;2,2524812764986012e-08;9,503240548760887e-05;0,9961180711094676;2,295284522092004;106,06728529930115;not stored
524;ANN_optimized;1000;Training;lai;3;0,9953147090015848;0,844111980721495;0,15669601954152682;0,040930774790800595;0,12890319622901458;0,9951865078811035;4,185201394308949;48,08194828033447;not stored
525;ANN_optimized;1000;Validation;lai;3;0,9955830503587412;0,8589058157938823;0,1429769086373301;0,03793706714372472;0,11040441684100921;0,9954358856552342;3,7236299814535356;48,08194828033447;not stored
526;MTN_optimized;1000;Training;lai;3;0,9975962275820659;0,5770433033813571;0,1079661764750695;0,02376233326072879;0,07367763919866643;0,99720553044838;2,2992901592269015;106,06728529930115;not stored
527;MTN_optimized;1000;Validation;lai;3;0,9973783104743918;0,7006847138726773;0,12114356841162255;0,02894335140654076;0,08674772419610166;0,996517897262861;2,6870054150872655;106,06728529930115;not stored
528;ANN_optimized;1000;Training;cab;4;0,998223364569745;10,743298057726639;1,0435027016886784;2,3344543895546557;0,8100162338410257;0,9980767646006825;2,38176577176405;49,2862274646759;not stored
529;ANN_optimized;1000;Validation;cab;4;0,998624658465549;5,7324696759980895;1,0824934831310231;2,0199129917898206;0,9040097762479888;0,9984348345080136;2,436723887129041;49,2862274646759;not stored
530;MTN_optimized;1000;Training;cab;4;0,999554602719275;3,0880970038987243;0,5291312748275617;0,5461175910448451;0,3671423832589191;0,9995500821571041;0,9031205192220478;110,12580609321594;not stored
531;MTN_optimized;1000;Validation;cab;4;0,9995502892025219;4,647178691355123;0,5301110953187244;0,5943435675473947;0,42611767823467517;0,9995394623203622;0,8403075091470058;110,12580609321594;not stored
532;ANN_optimized;1000;Training;cw;4;0,9968979496410321;0,0011047655049269789;0,00020399489283666196;5,395160916776567e-08;0,00019583176624038846;0,9893721805338407;3,982882725822729;49,2862274646759;not stored
533;ANN_optimized;1000;Validation;cw;4;0,9965100898324036;0,001018513895742873;0,00022349644823432886;6,703868678717368e-08;0,00020415419862459747;0,9873628728541456;4,443553454516394;49,2862274646759;not stored
534;MTN_optimized;1000;Training;cw;4;0,9978229634415732;0,0006539006334552802;0,00011871912582848016;2,185355583390153e-08;0,00010270028213855715;0,9956951117922336;2,17467097456388;110,12580609321594;not stored
535;MTN_optimized;1000;Validation;cw;4;0,9976846504663341;0,00032820507718130283;0,00012007779879652115;2,0949680875808658e-08;0,00010158786270208142;0,996050880564932;2,324887633618605;110,12580609321594;not stored
536;ANN_optimized;1000;Training;cm;4;0,9953623115907466;0,0009480764627129816;0,00016289830733482593;4,348772090820859e-08;0,000144805846182758;0,9909932555821045;3,239970102044966;49,2862274646759;not stored
537;ANN_optimized;1000;Validation;cm;4;0,9964216144075271;0,0010271780005358996;0,0001761812382248528;4,8865683046769345e-08;0,0001455470195169898;0,991578482416079;3,461532179991504;49,2862274646759;not stored
538;MTN_optimized;1000;Training;cm;4;0,9971989363529237;0,0006226240673865837;8,315891284018084e-05;1,3862950537111068e-08;5,834857844706125e-05;0,9971288435043714;1,8289157257004738;110,12580609321594;not stored
539;MTN_optimized;1000;Validation;cm;4;0,9974978588872873;0,0005971456222881727;8,635980885983423e-05;1,500693332972012e-08;6,487672545654483e-05;0,9974137033386803;1,7792513079100416;110,12580609321594;not stored
540;ANN_optimized;1000;Training;lai;4;0,9939692268373019;0,7773148152987268;0,173450849881206;0,05015858182789494;0,14024831188436604;0,9937159105072063;4,564326614213432;49,2862274646759;not stored
541;ANN_optimized;1000;Validation;lai;4;0,9937011449983977;0,7386185590381302;0,18198852618455313;0,053516454706976996;0,15443372344418282;0,9935615682234011;4,5688434390931665;49,2862274646759;not stored
542;MTN_optimized;1000;Training;lai;4;0,9973024664020372;0,6915439697351058;0,13455097000007532;0,03255178486606253;0,0974854568782253;0,9959217680844649;5,902903486786208;110,12580609321594;not stored
543;MTN_optimized;1000;Validation;lai;4;0,9952089152282604;1,325399422361265;0,15143600086714654;0,0553262849315764;0,0972121189488282;0,9933438320431531;5,766744185981094;110,12580609321594;not stored
544;ANN_optimized;1000;Training;cab;5;0,9994788334010863;5,855892504748368;0,5688543697866857;0,7129097780547925;0,37768156712517786;0,9994409482672558;1,1838714428014148;49,54178977012634;not stored
545;ANN_optimized;1000;Validation;cab;5;0,9994760417165017;3,7060902555870996;0,6170698713748959;0,6974636360589846;0,45874899782118206;0,9994595579019928;1,3693162974244375;49,54178977012634;not stored
546;MTN_optimized;1000;Training;cab;5;0,9993267435208572;3,7434075303006153;0,6503914946816489;0,868415568532837;0,40267477093760107;0,9993190032690322;1,0563100943511925;99,67837572097778;not stored
547;MTN_optimized;1000;Validation;cab;5;0,9992822189223057;5,618598216068037;0,707544023388801;0,9956738791796118;0,5234323373831913;0,999228484393487;1,044359190649476;99,67837572097778;not stored
548;ANN_optimized;1000;Training;cw;5;0,9963936648768501;0,0015109727465410653;9,61118574073692e-05;1,991341010190594e-08;7,679779371770308e-05;0,9961339843121104;2,0831027391809434;49,54178977012634;not stored
549;ANN_optimized;1000;Validation;cw;5;0,996903425188354;0,0006841808370283888;9,969595998989799e-05;1,934417715718662e-08;7,809514063783453e-05;0,9963535260312696;2,1695880656719337;49,54178977012634;not stored
550;MTN_optimized;1000;Training;cw;5;0,9964973705290502;0,0008623657123048726;9,987993810454295e-05;2,0130498935699587e-08;7,283796744917206e-05;0,9960918383997419;1,989038330183975;99,67837572097778;not stored
551;MTN_optimized;1000;Validation;cw;5;0,9977696897411674;0,0004103951661620347;8,985148040900483e-05;1,4255582215247678e-08;6,923776710338449e-05;0,9973127515823187;1,833987282248741;99,67837572097778;not stored
552;ANN_optimized;1000;Training;cm;5;0,9977667232144295;0,000586288700624436;0,00010417871290625323;1,738578852830197e-08;8,6942458325297e-05;0,9968277633301196;2,2395298569142135;49,54178977012634;not stored
553;ANN_optimized;1000;Validation;cm;5;0,9982261590232039;0,0005513961043553048;0,00010224764519006365;1,8147465179617313e-08;8,185857478814436e-05;0,9968724637089905;1,9692886385021253;49,54178977012634;not stored
554;MTN_optimized;1000;Training;cm;5;0,9931849000757661;0,0009829291799414702;0,00015526036978848572;4,025230026575072e-08;0,0001361179884501098;0,9926555058033641;3,5767666931712556;99,67837572097778;not stored
555;MTN_optimized;1000;Validation;cm;5;0,9943139901696966;0,0008257231132039657;0,00014387986149284914;3,467745943186435e-08;0,00012506347781895012;0,9940236825485148;2,9427252028077593;99,67837572097778;not stored
556;ANN_optimized;1000;Training;lai;5;0,9937826112278296;1,2024442170249312;0,1763076310597565;0,05935696281433348;0,1296957477967231;0,9932128337598748;3,8553485710479305;49,54178977012634;not stored
557;ANN_optimized;1000;Validation;lai;5;0,9950730032369783;0,8516641483392835;0,15536521411966178;0,04206769070667819;0,1272824124124522;0,9949389405913187;3,822723769113634;49,54178977012634;not stored
558;MTN_optimized;1000;Training;lai;5;0,9980476167490822;1,0453872977663394;0,07991686504593587;0,01718437783796451;0,04750031845720781;0,9980350539584679;1,732962725273507;99,67837572097778;not stored
559;MTN_optimized;1000;Validation;lai;5;0,9989177903994805;0,46502129987121243;0,06394456269353978;0,009027129026732443;0,040314112249648204;0,9989139685224777;1,441431325145382;99,67837572097778;not stored
560;ANN_optimized;1500;Training;cab;1;0,999593245235222;3,0305852648235962;0,5585533172709592;0,5567908832176328;0,4269597472532993;0,9995776306719304;1,2945118660383201;71,95727229118347;not stored
561;ANN_optimized;1500;Validation;cab;1;0,9996301305827878;3,008199020235537;0,5432242895766978;0,5267585951775656;0,4216883729162433;0,999591831737738;1,1405694372976352;71,95727229118347;not stored
562;MTN_optimized;1500;Training;cab;1;0,9996406084686276;4,165618859518872;0,6530365070804287;0,710267089895136;0,5697074567627354;0,9994612069943112;1,2673637397597235;152,04361414909363;not stored
563;MTN_optimized;1500;Validation;cab;1;0,9994850562384733;5,105714915255902;0,6767019464066499;0,8818430166761911;0,5291642847259155;0,999316688260999;1,1677098395859546;152,04361414909363;not stored
564;ANN_optimized;1500;Training;cw;1;0,9970244299169289;0,0007298459010965947;0,00010289914842256832;2,041408783134658e-08;7,898504350245311e-05;0,9962569652110158;1,9650703674854881;71,95727229118347;not stored
565;ANN_optimized;1500;Validation;cw;1;0,9974539892111611;0,0004584674892800845;0,00010668966555053041;1,8935204906554216e-08;8,36040599820633e-05;0,9964306193422823;2,0503270666479914;71,95727229118347;not stored
566;MTN_optimized;1500;Training;cw;1;0,9976748073692057;0,0007739320310488768;8,83963799000902e-05;1,4792299751839653e-08;6,420776636287089e-05;0,9972877508396335;1,8200484595768445;152,04361414909363;not stored
567;MTN_optimized;1500;Validation;cw;1;0,9966436223095756;0,0006679207721578873;0,00010183737190931215;2,0083301379315302e-08;7,626375290951167e-05;0,9962141974253667;1,993485432344887;152,04361414909363;not stored
568;ANN_optimized;1500;Training;cm;1;0,997055618961717;0,0007180014676776824;0,0001554865942403656;3,460697605693424e-08;0,00013984272882924115;0,9926861003908296;2,8685361354611207;71,95727229118347;not stored
569;ANN_optimized;1500;Validation;cm;1;0,9982853925514836;0,000418692876607259;0,0001573387959792358;3,375894611870312e-08;0,00015524877708721465;0,9941819792413177;3,0368697777091294;71,95727229118347;not stored
570;MTN_optimized;1500;Training;cm;1;0,9971887562605292;0,0006299253568511649;9,160944164794833e-05;1,521211561902315e-08;7,088661984452991e-05;0,996785044544268;1,7656177955332246;152,04361414909363;not stored
571;MTN_optimized;1500;Validation;cm;1;0,9973546699064001;0,0004845557871828599;0,00010183714278141753;1,7571314732993596e-08;8,118161799475134e-05;0,9969717575449649;1,9840955956213786;152,04361414909363;not stored
572;ANN_optimized;1500;Training;lai;1;0,9894871919477393;1,0153010026721105;0,2959380719306729;0,1484074396636355;0,20653444132131948;0,9822347641530808;6,017051249266008;71,95727229118347;not stored
573;ANN_optimized;1500;Validation;lai;1;0,9901748806265617;1,0170832780005732;0,26776489811590237;0,1210558291717059;0,20471724760123206;0,9854360737917113;5,823411246571545;71,95727229118347;not stored
574;MTN_optimized;1500;Training;lai;1;0,9993587623276793;0,5370812088832473;0,062234952803577936;0,006979950866777951;0,048605993024145366;0,9991644591832507;1,6011680690990047;152,04361414909363;not stored
575;MTN_optimized;1500;Validation;lai;1;0,9993564358787629;0,3405759390860883;0,06515705200472521;0,007079077756700649;0,05395161517634062;0,9991483337334786;1,6092402315876029;152,04361414909363;not stored
576;ANN_optimized;1500;Training;cab;2;0,9990609259286575;6,2103971598383225;0,924605759104948;1,3861297279969496;0,8336429492418631;0,998919877228294;1,9407571077053483;73,64344000816345;not stored
577;ANN_optimized;1500;Validation;cab;2;0,999233434368627;4,244543942703562;0,8899893454276829;1,2597405409676035;0,793952188109273;0,9990238676459863;1,9943584289080316;73,64344000816345;not stored
578;MTN_optimized;1500;Training;cab;2;0,9997126462171152;2,7603453314254693;0,443888818251736;0,384368836158743;0,3135503933849719;0,9997004858028193;0,7129997515373027;145,45786929130554;not stored
579;MTN_optimized;1500;Validation;cab;2;0,9996556144153075;3,0204026840806932;0,5030326844729924;0,4605160443680991;0,37191357923595714;0,9996431609559022;0,7848941456759959;145,45786929130554;not stored
580;ANN_optimized;1500;Training;cw;2;0,9984366813314438;0,00040322611840945197;7,641710459775473e-05;9,690466227551872e-09;6,460743045732533e-05;0,9981719845130754;1,6309907274969309;73,64344000816345;not stored
581;ANN_optimized;1500;Validation;cw;2;0,998466678105674;0,000518271308296089;7,791101188173468e-05;1,0391019892258693e-08;6,288735900485598e-05;0,998041240873789;1,5870725500451168;73,64344000816345;not stored
582;MTN_optimized;1500;Training;cw;2;0,9985206806473701;0,00038754590588193846;6,642389570127393e-05;7,846637648773359e-09;4,967350407126614e-05;0,9985198054659681;1,371065434760886;145,45786929130554;not stored
583;MTN_optimized;1500;Validation;cw;2;0,9981321359992672;0,00040199056258118614;7,380098646931242e-05;9,99998282039844e-09;5,305219097260583e-05;0,998114953314063;1,3816683287426148;145,45786929130554;not stored
584;ANN_optimized;1500;Training;cm;2;0,9977891354924391;0,0005667177369902375;8,373746331094102e-05;1,214583443292215e-08;6,705861148415763e-05;0,9977306920962558;1,6540373037625364;73,64344000816345;not stored
